,CarModel,AgeOfCar,Price,OdoMeterReading,Fuel_Type,DealingType,GearSystem,NoOfOwners,CarCompany,Scalled_Price,Scaled_OdoMeterReading,Fuel_Type_le,DealingType_le,GearSystem_le,NoOfOwners_le,CarCompany_le
3487,Hyundai Santro LE,21,81250.0,74000,Petrol,Direct Owner,Manual,First Owner,Hyundai,0.005067567567567568,0.08113906042468783,4,1,1,0,10
3489,Renault Captur 1.5 Diesel RXT,6,1031250.0,17500,Diesel,Direct Owner,Manual,First Owner,Renault,0.09065315315315314,-1.1303004932215697,1,1,1,0,23
3490,Mahindra Xylo H4,4,748750.0,19000,Diesel,Direct Owner,Manual,Third Owner,Mahindra,0.06520270270270269,-1.0981383811778638,1,1,1,4,17
3492,Tata Indigo LX,12,175000.0,64000,Diesel,Direct Owner,Manual,Second Owner,Tata,0.013513513513513513,-0.1332750198666852,1,1,1,2,25
3493,Maruti Swift ZDI Plus,8,606248.75,77000,Diesel,Broker,Manual,Second Owner,Maruti,0.05236475225225225,0.14546328451209972,1,0,1,2,18
3494,Hyundai Accent GLE,14,143748.75,110000,Petrol,Direct Owner,Manual,Third Owner,Hyundai,0.010698085585585585,0.8530297494736306,4,1,1,4,10
3495,Ford Freestyle Titanium Plus Diesel BSIV,5,1045000.0,30000,Diesel,Broker,Manual,First Owner,Ford,0.09189189189189188,-0.8622828928573534,1,0,1,0,8
3496,Hyundai Verna 1.6 CRDI SX Option,7,1062500.0,79000,Diesel,Direct Owner,Manual,First Owner,Hyundai,0.09346846846846846,0.18834610057037432,1,1,1,0,10
3497,Maruti Baleno Delta 1.2,5,750000.0,6000,Petrol,Direct Owner,Manual,First Owner,Maruti,0.0653153153153153,-1.3768766855566485,4,1,1,0,18
3498,Chevrolet Aveo 1.4 LS,13,250000.0,78510,Petrol,Broker,Manual,First Owner,Chevrolet,0.020270270270270268,0.17783981063609705,4,0,1,0,3
3499,Maruti Celerio Green VXI,6,456250.0,82000,CNG,Direct Owner,Manual,First Owner,Maruti,0.03885135135135135,0.2526703246577862,0,1,1,0,18
3500,Chevrolet Beat LT,13,168750.0,84000,Petrol,Direct Owner,Manual,Second Owner,Chevrolet,0.01295045045045045,0.2955531407160608,4,1,1,2,3
3501,Toyota Corolla H3,20,118750.0,124000,Petrol,Direct Owner,Automatic,Second Owner,Toyota,0.008445945945945946,1.153209461881553,4,1,0,2,26
3502,Hyundai Santro Xing XG,19,100000.0,62000,Petrol,Direct Owner,Manual,First Owner,Hyundai,0.006756756756756757,-0.1761578359249598,4,1,1,0,10
3503,Maruti Wagon R LXI DUO BS IV,11,225000.0,64000,LPG,Direct Owner,Manual,First Owner,Maruti,0.018018018018018014,-0.1332750198666852,3,1,1,0,18
3504,Hyundai Grand i10 Sportz,6,468750.0,14000,Petrol,Direct Owner,Manual,First Owner,Hyundai,0.03997747747747748,-1.2053454213235502,4,1,1,0,10
3506,Maruti Ertiga VXI,8,781250.0,15918,Petrol,Trustmark Broker,Manual,First Owner,Maruti,0.06813063063063061,-1.164220800723665,4,2,1,0,18
3507,Hyundai Sonata AT Leather,17,281250.0,84000,Petrol,Direct Owner,Automatic,Third Owner,Hyundai,0.023085585585585582,0.2955531407160608,4,1,0,4,10
3508,Maruti Baleno Zeta Automatic,5,875000.0,30000,Petrol,Direct Owner,Automatic,First Owner,Maruti,0.07657657657657657,-0.8622828928573534,4,1,0,0,18
3509,Hyundai Verna CRDi,15,312500.0,114000,Diesel,Direct Owner,Manual,Second Owner,Hyundai,0.025900900900900897,0.9387953815901798,1,1,1,2,10
3510,Maruti Wagon R VXI BS IV,13,300000.0,54000,Petrol,Direct Owner,Manual,Second Owner,Maruti,0.02477477477477477,-0.3476891001580582,4,1,1,2,18
3513,Chevrolet Beat Diesel,10,206250.0,64000,Diesel,Direct Owner,Manual,Second Owner,Chevrolet,0.016328828828828825,-0.1332750198666852,1,1,1,2,3
3516,Maruti Alto 800 LXI Optional,4,418750.0,32000,Petrol,Broker,Manual,First Owner,Maruti,0.03547297297297297,-0.8194000767990788,4,0,1,0,18
3517,Maruti Wagon R LXI,18,112500.0,74000,Petrol,Direct Owner,Manual,Second Owner,Maruti,0.007882882882882882,0.08113906042468783,4,1,1,2,18
3518,Maruti Alto LX BSIII,15,106250.0,124000,Petrol,Direct Owner,Manual,Second Owner,Maruti,0.00731981981981982,1.153209461881553,4,1,1,2,18
3519,Maruti Swift VDI,11,440000.0,113000,Diesel,Direct Owner,Manual,First Owner,Maruti,0.03738738738738739,0.9173539735610425,1,1,1,0,18
3520,Maruti Ertiga ZXI,9,793750.0,17250,Petrol,Broker,Manual,First Owner,Maruti,0.06925675675675674,-1.135660845228854,4,0,1,0,18
3521,Mahindra TUV 300 T10,5,868750.0,74000,Diesel,Direct Owner,Manual,First Owner,Mahindra,0.0760135135135135,0.08113906042468783,1,1,1,0,17
3522,Chevrolet Cruze LT,11,475000.0,94000,Diesel,Direct Owner,Manual,Fourth & Above Owner,Chevrolet,0.04054054054054054,0.5099672210074339,1,1,1,1,3
3523,Hyundai i20 Magna 1.4 CRDi (Diesel),10,531250.0,26700,Diesel,Broker,Manual,Second Owner,Hyundai,0.04560810810810811,-0.9330395393535065,1,0,1,2,10
3524,Mahindra Xylo E4,11,500000.0,103000,Diesel,Broker,Manual,First Owner,Mahindra,0.04279279279279279,0.7029398932696695,1,0,1,0,17
3525,Renault Duster 110PS Diesel RxZ,11,437500.0,114000,Diesel,Direct Owner,Manual,Second Owner,Renault,0.037162162162162164,0.9387953815901798,1,1,1,2,23
3526,Hyundai i20 1.2 Asta,12,468750.0,76000,Petrol,Broker,Manual,First Owner,Hyundai,0.03997747747747748,0.12402187648296242,4,0,1,0,10
3527,Maruti Swift Dzire LDI,4,812500.0,9000,Diesel,Direct Owner,Manual,First Owner,Maruti,0.07094594594594594,-1.3125524614692368,1,1,1,0,18
3528,Fiat Punto 1.3 Active,13,123750.0,84000,Diesel,Direct Owner,Manual,Second Owner,Fiat,0.008896396396396396,0.2955531407160608,1,1,1,2,6
3529,Maruti Eeco 5 STR With AC Plus HTR CNG,11,287498.75,79000,CNG,Broker,Manual,First Owner,Maruti,0.023648536036036033,0.18834610057037432,0,0,1,0,18
3530,Hyundai Santro LE zipPlus,22,85000.0,74000,Petrol,Direct Owner,Manual,First Owner,Hyundai,0.005405405405405406,0.08113906042468783,4,1,1,0,10
3531,Maruti Ertiga SHVS VDI,7,812500.0,64000,Diesel,Direct Owner,Manual,First Owner,Maruti,0.07094594594594594,-0.1332750198666852,1,1,1,0,18
3532,Maruti Zen Estilo VXI BSIV,13,218750.0,56047,Petrol,Direct Owner,Manual,First Owner,Maruti,0.017454954954954954,-0.3037985379224141,4,1,1,0,18
3533,Maruti Alto 800 LXI,8,300000.0,54000,Petrol,Direct Owner,Manual,Second Owner,Maruti,0.02477477477477477,-0.3476891001580582,4,1,1,2,18
3534,Chevrolet Aveo 1.6 LT with ABS,13,175000.0,124000,Petrol,Direct Owner,Manual,Second Owner,Chevrolet,0.013513513513513513,1.153209461881553,4,1,1,2,3
3535,Hyundai i10 Magna LPG,10,312500.0,92600,LPG,Direct Owner,Manual,First Owner,Hyundai,0.025900900900900897,0.4799492497666416,3,1,1,0,10
3536,Maruti Alto K10 VXI,7,337500.0,29000,Petrol,Direct Owner,Manual,First Owner,Maruti,0.02815315315315315,-0.8837243008864907,4,1,1,0,18
3537,Honda Civic 1.8 V MT,15,400000.0,94000,Petrol,Direct Owner,Manual,First Owner,Honda,0.033783783783783786,0.5099672210074339,4,1,1,0,9
3538,Maruti Alto 800 LXI,7,187500.0,64000,Petrol,Direct Owner,Manual,First Owner,Maruti,0.014639639639639638,-0.1332750198666852,4,1,1,0,18
3539,Maruti SX4 ZXI AT,14,162500.0,124000,Petrol,Direct Owner,Automatic,Second Owner,Maruti,0.012387387387387387,1.153209461881553,4,1,0,2,18
3540,Hyundai EON Magna Plus,7,275000.0,47700,Petrol,Direct Owner,Manual,First Owner,Hyundai,0.022522522522522518,-0.4827699707416232,4,1,1,0,10
3541,Hyundai EON D Lite,7,262500.0,34000,Petrol,Direct Owner,Manual,First Owner,Hyundai,0.021396396396396393,-0.7765172607408042,4,1,1,0,10
3542,Hyundai i20 Asta 1.4 CRDi,8,687500.0,91000,Diesel,Direct Owner,Manual,First Owner,Hyundai,0.059684684684684686,0.44564299692002196,1,1,1,0,10
3544,Hyundai Xcent 1.1 CRDi Base,8,468750.0,76000,Diesel,Direct Owner,Manual,First Owner,Hyundai,0.03997747747747748,0.12402187648296242,1,1,1,0,10
3545,Maruti Baleno Vxi,17,100000.0,124000,Petrol,Direct Owner,Manual,Third Owner,Maruti,0.006756756756756757,1.153209461881553,4,1,1,4,18
3546,Chevrolet Spark 1.0,15,150000.0,104000,Petrol,Direct Owner,Manual,Third Owner,Chevrolet,0.01126126126126126,0.7243813012988068,4,1,1,4,3
3547,Maruti Ritz VDi,11,375000.0,84000,Diesel,Direct Owner,Manual,First Owner,Maruti,0.03153153153153153,0.2955531407160608,1,1,1,0,18
3548,Hyundai Grand i10 Magna AT,6,650000.0,14510,Petrol,Broker,Automatic,First Owner,Hyundai,0.05630630630630631,-1.1944103032286901,4,0,0,0,10
3549,Maruti Swift Dzire LDI,9,487500.0,114000,Diesel,Direct Owner,Manual,Second Owner,Maruti,0.041666666666666664,0.9387953815901798,1,1,1,2,18
3550,Maruti Alto K10 VXI AGS,8,351250.0,8432,Petrol,Broker,Automatic,Second Owner,Maruti,0.029391891891891887,-1.3247311812297868,4,0,0,2,18
3551,Maruti Wagon R LXI Minor,14,187500.0,74000,Petrol,Direct Owner,Manual,First Owner,Maruti,0.014639639639639638,0.08113906042468783,4,1,1,0,18
3552,Maruti Swift DDiS LDI,7,687500.0,58000,Diesel,Broker,Manual,First Owner,Maruti,0.059684684684684686,-0.261923468041509,1,0,1,0,18
3553,Tata Tiago 1.2 Revotron XE,4,531250.0,7000,Petrol,Direct Owner,Manual,First Owner,Tata,0.04560810810810811,-1.3554352775275114,4,1,1,0,25
3554,Maruti Celerio Green VXI,6,456250.0,82000,CNG,Direct Owner,Manual,First Owner,Maruti,0.03885135135135135,0.2526703246577862,0,1,1,0,18
3555,Maruti Omni E MPI STD BS IV,5,312500.0,124000,Petrol,Direct Owner,Manual,First Owner,Maruti,0.025900900900900897,1.153209461881553,4,1,1,0,18
3556,Maruti 800 Std,19,46875.0,94000,Petrol,Direct Owner,Manual,Second Owner,Maruti,0.00197072072072072,0.5099672210074339,4,1,1,2,18
3557,Ford EcoSport 1.5 Diesel Trend BSIV,5,1051250.0,5000,Diesel,Direct Owner,Manual,First Owner,Ford,0.09245495495495494,-1.398318093585786,1,1,1,0,8
3558,Hyundai i10 Magna,11,287498.75,53824,Petrol,Broker,Manual,First Owner,Hyundai,0.023648536036036033,-0.35146278797118635,4,0,1,0,10
3559,Maruti Swift 1.3 VXI ABS,17,118750.0,114000,Petrol,Direct Owner,Manual,Third Owner,Maruti,0.008445945945945946,0.9387953815901798,4,1,1,4,18
3560,Honda City Corporate Edition,10,618750.0,49241,Petrol,Broker,Manual,First Owner,Honda,0.053490990990990986,-0.4497287609687226,4,0,1,0,9
3561,Tata Indica Vista Quadrajet LX,12,186250.0,14000,Diesel,Direct Owner,Manual,Second Owner,Tata,0.014527027027027026,-1.2053454213235502,1,1,1,2,25
3562,Hyundai EON Magna Plus,11,212500.0,64000,Petrol,Direct Owner,Manual,First Owner,Hyundai,0.01689189189189189,-0.1332750198666852,4,1,1,0,10
3563,Hyundai i20 Active 1.2 SX,8,706250.0,50000,Petrol,Direct Owner,Manual,First Owner,Hyundai,0.06137387387387388,-0.4334547322746074,4,1,1,0,10
3564,Maruti Ritz VDi,9,437500.0,137000,Diesel,Direct Owner,Manual,First Owner,Maruti,0.037162162162162164,1.4319477662603377,1,1,1,0,18
3565,Mahindra Xylo D4,5,937500.0,91000,Diesel,Direct Owner,Manual,First Owner,Mahindra,0.0822072072072072,0.44564299692002196,1,1,1,0,17
3567,Maruti Omni E MPI STD BS IV,5,360000.0,24000,Petrol,Broker,Manual,First Owner,Maruti,0.030180180180180174,-0.9909313410321773,4,0,1,0,18
3568,Maruti Celerio LXI MT BSIV,4,425000.0,54000,Petrol,Direct Owner,Manual,First Owner,Maruti,0.036036036036036036,-0.3476891001580582,4,1,1,0,18
3569,Nissan Sunny XL,7,750000.0,23495,Petrol,Broker,Manual,First Owner,Nissan,0.0653153153153153,-1.0017592520868916,4,0,1,0,21
3570,Maruti Swift Dzire VDI,4,812500.0,9000,Diesel,Direct Owner,Manual,First Owner,Maruti,0.07094594594594594,-1.3125524614692368,1,1,1,0,18
3571,Maruti Alto LX,17,81250.0,128439,Petrol,Direct Owner,Manual,Second Owner,Maruti,0.005067567567567568,1.2483878721228934,4,1,1,2,18
3572,Hyundai EON Magna,11,312500.0,48588,Petrol,Broker,Manual,First Owner,Hyundai,0.025900900900900897,-0.4637300004117493,4,0,1,0,10
3574,Nissan Micra XL CVT,8,543748.75,44000,Petrol,Direct Owner,Automatic,Second Owner,Nissan,0.04673412162162162,-0.5621031804494312,4,1,0,2,21
3575,Tata Tiago 1.2 Revotron XZ,5,625000.0,34000,Petrol,Direct Owner,Manual,First Owner,Tata,0.05405405405405405,-0.7765172607408042,4,1,1,0,25
3576,Maruti Alto LX BSIII,15,106250.0,124000,Petrol,Direct Owner,Manual,Second Owner,Maruti,0.00731981981981982,1.153209461881553,4,1,1,2,18
3577,Chevrolet Beat Diesel LT,12,162500.0,84000,Diesel,Direct Owner,Manual,Second Owner,Chevrolet,0.012387387387387387,0.2955531407160608,1,1,1,2,3
3578,Maruti Ciaz 1.4 AT Zeta,6,625000.0,44000,Petrol,Direct Owner,Automatic,First Owner,Maruti,0.05405405405405405,-0.5621031804494312,4,1,0,0,18
3579,Fiat Linea T Jet Emotion,13,268750.0,94000,Petrol,Direct Owner,Manual,Second Owner,Fiat,0.021959459459459457,0.5099672210074339,4,1,1,2,6
3580,Hyundai Santro GS,18,100000.0,60580,Petrol,Broker,Manual,First Owner,Hyundai,0.006756756756756757,-0.20660463532633475,4,0,1,0,10
3581,Maruti Swift VDI,11,562500.0,50000,Diesel,Direct Owner,Manual,First Owner,Maruti,0.04842342342342342,-0.4334547322746074,1,1,1,0,18
3582,Chevrolet Beat LT Option,7,298750.0,45000,Petrol,Broker,Manual,First Owner,Chevrolet,0.02466216216216216,-0.5406617724202939,4,0,1,0,3
3583,Hyundai EON Era Plus Option,9,331250.0,59000,Petrol,Broker,Manual,First Owner,Hyundai,0.027590090090090086,-0.24048206001237168,4,0,1,0,10
3584,Maruti Alto K10 2010-2014 VXI,11,325000.0,44000,Petrol,Direct Owner,Manual,First Owner,Maruti,0.027027027027027025,-0.5621031804494312,4,1,1,0,18
3585,Tata Indigo LX,12,175000.0,64000,Diesel,Direct Owner,Manual,Second Owner,Tata,0.013513513513513513,-0.1332750198666852,1,1,1,2,25
3586,Honda Jazz VX CVT,7,725000.0,36000,Petrol,Broker,Automatic,First Owner,Honda,0.06306306306306306,-0.7336344446825296,4,0,0,0,9
3587,Maruti Ciaz VDi,8,687500.0,94658,Diesel,Broker,Manual,First Owner,Maruti,0.059684684684684686,0.5240756674906062,1,0,1,0,18
3589,Skoda Laura Ambiente 2.0 TDI CR MT,11,481250.0,56000,Diesel,Broker,Manual,First Owner,Skoda,0.0411036036036036,-0.3048062840997836,1,0,1,0,24
3590,Toyota Corolla Altis D-4D J,8,1031250.0,79000,Diesel,Broker,Manual,Second Owner,Toyota,0.09065315315315314,0.18834610057037432,1,0,1,2,26
3591,Mahindra Scorpio 2.6 CRDe SLE,12,531250.0,54000,Diesel,Direct Owner,Manual,First Owner,Mahindra,0.04560810810810811,-0.3476891001580582,1,1,1,0,17
3592,Maruti Ritz LXI,14,375000.0,19000,Petrol,Direct Owner,Manual,First Owner,Maruti,0.03153153153153153,-1.0981383811778638,4,1,1,0,18
3594,Hyundai Verna 1.6 VTVT SX,8,950000.0,59340,Petrol,Trustmark Broker,Manual,First Owner,Hyundai,0.08333333333333333,-0.23319198128246502,4,2,1,0,10
3595,Renault KWID RXT,7,250000.0,57000,Petrol,Direct Owner,Manual,Second Owner,Renault,0.020270270270270268,-0.2833648760706463,4,1,1,2,23
3596,Maruti Alto K10 VXI,5,289998.75,24000,Petrol,Direct Owner,Manual,First Owner,Maruti,0.02387376126126126,-0.9909313410321773,4,1,1,0,18
3597,Maruti Swift VDI,11,400000.0,84000,Diesel,Direct Owner,Manual,Second Owner,Maruti,0.033783783783783786,0.2955531407160608,1,1,1,2,18
3601,Hyundai Verna 1.4 VTVT,6,412500.0,84577,Petrol,Direct Owner,Manual,First Owner,Hyundai,0.03490990990990991,0.30792483314887303,4,1,1,0,10
3602,Mahindra Verito Vibe 1.5 dCi D6,8,350000.0,44000,Diesel,Direct Owner,Manual,First Owner,Mahindra,0.029279279279279275,-0.5621031804494312,1,1,1,0,17
3603,Volkswagen Vento 1.5 TDI Highline,8,656250.0,102000,Diesel,Broker,Manual,First Owner,Volkswagen,0.056869369369369364,0.6814984852405322,1,0,1,0,27
3604,Mercedes-Benz E-Class 220 CDI,22,437500.0,104000,Diesel,Direct Owner,Manual,Second Owner,Mercedes-Benz,0.037162162162162164,0.7243813012988068,1,1,1,2,19
3606,Chevrolet Aveo U-VA 1.2 LS,13,175000.0,64000,Petrol,Direct Owner,Manual,First Owner,Chevrolet,0.013513513513513513,-0.1332750198666852,4,1,1,0,3
3607,Ford Ikon 1.3 Flair,18,76250.0,8637,Petrol,Direct Owner,Manual,Second Owner,Ford,0.004617117117117117,-1.3203356925838137,4,1,1,2,8
3608,Maruti Swift VDI Optional,7,637498.75,44000,Diesel,Direct Owner,Manual,First Owner,Maruti,0.05518006756756757,-0.5621031804494312,1,1,1,0,18
3609,Maruti SX4 Vxi BSIV,11,281250.0,114000,Petrol,Direct Owner,Manual,Second Owner,Maruti,0.023085585585585582,0.9387953815901798,4,1,1,2,18
3610,Maruti Swift VXI,11,462500.0,63858,Petrol,Broker,Manual,First Owner,Maruti,0.039414414414414414,-0.13631969980682268,4,0,1,0,18
3611,Audi Q5 2.0 TFSI Quattro,13,1375000.0,114000,Petrol,Direct Owner,Automatic,First Owner,Audi,0.12162162162162161,0.9387953815901798,4,1,0,0,1
3613,Maruti Ertiga ZDI,8,895000.0,104000,Diesel,Direct Owner,Manual,First Owner,Maruti,0.07837837837837837,0.7243813012988068,1,1,1,0,18
3614,Ford Fiesta Titanium 1.5 TDCi,11,206250.0,124000,Diesel,Direct Owner,Manual,First Owner,Ford,0.016328828828828825,1.153209461881553,1,1,1,0,8
3615,Maruti Alto LXi BSIII,14,143748.75,94000,Petrol,Direct Owner,Manual,Second Owner,Maruti,0.010698085585585585,0.5099672210074339,4,1,1,2,18
3616,Toyota Corolla Altis G,12,625000.0,44000,Petrol,Direct Owner,Manual,Second Owner,Toyota,0.05405405405405405,-0.5621031804494312,4,1,1,2,26
3617,Honda City i DTEC V,9,700000.0,78000,Diesel,Direct Owner,Manual,Second Owner,Honda,0.06081081081081081,0.16690469254123702,1,1,1,2,9
3618,Honda City i DTEC S,9,875000.0,94000,Diesel,Direct Owner,Manual,Second Owner,Honda,0.07657657657657657,0.5099672210074339,1,1,1,2,9
3619,Mahindra TUV 300 T6 Plus,5,1000000.0,24000,Diesel,Direct Owner,Manual,First Owner,Mahindra,0.08783783783783783,-0.9909313410321773,1,1,1,0,17
3620,Hyundai i20 Asta 1.4 CRDi,8,687500.0,94000,Diesel,Direct Owner,Manual,First Owner,Hyundai,0.059684684684684686,0.5099672210074339,1,1,1,0,10
3621,Renault Duster 85PS Diesel RxL Plus,10,712500.0,66668,Diesel,Broker,Manual,First Owner,Renault,0.061936936936936936,-0.07606934324494687,1,0,1,0,23
3622,Maruti Zen LXI,18,112500.0,94000,Petrol,Direct Owner,Manual,Second Owner,Maruti,0.007882882882882882,0.5099672210074339,4,1,1,2,18
3623,Ford Figo Diesel EXI,12,175000.0,94000,Diesel,Direct Owner,Manual,Third Owner,Ford,0.013513513513513513,0.5099672210074339,1,1,1,4,8
3624,Mahindra Bolero SLX,15,193750.0,104000,Diesel,Direct Owner,Manual,First Owner,Mahindra,0.015202702702702702,0.7243813012988068,1,1,1,0,17
3625,Nissan Terrano XL Plus 85 PS,8,662500.0,59000,Diesel,Broker,Manual,First Owner,Nissan,0.05743243243243243,-0.24048206001237168,1,0,1,0,21
3626,Maruti Swift Dzire ZDI,4,593750.0,124000,Diesel,Direct Owner,Manual,Second Owner,Maruti,0.051238738738738736,1.153209461881553,1,1,1,2,18
3627,Mahindra Bolero DI,18,375000.0,94000,Diesel,Direct Owner,Manual,Second Owner,Mahindra,0.03153153153153153,0.5099672210074339,1,1,1,2,17
3628,Renault KWID RXT,7,350000.0,44000,Petrol,Direct Owner,Manual,First Owner,Renault,0.029279279279279275,-0.5621031804494312,4,1,1,0,23
3629,Chevrolet Beat LT,13,143748.75,74000,Petrol,Direct Owner,Manual,Second Owner,Chevrolet,0.010698085585585585,0.08113906042468783,4,1,1,2,3
3630,Mahindra XUV500 W8 2WD,11,812500.0,106000,Diesel,Direct Owner,Manual,Second Owner,Mahindra,0.07094594594594594,0.7672641173570814,1,1,1,2,17
3631,Mitsubishi Pajero 2.8 SFX BSIV Dual Tone,12,1031250.0,124000,Diesel,Direct Owner,Manual,First Owner,Mitsubishi,0.09065315315315314,1.153209461881553,1,1,1,0,20
3632,Hyundai i20 Asta Option 1.4 CRDi,7,725000.0,61000,Diesel,Direct Owner,Manual,First Owner,Hyundai,0.06306306306306306,-0.1975992439540971,1,1,1,0,10
3633,Maruti Swift VXI BSIV,7,625000.0,64000,Petrol,Direct Owner,Manual,First Owner,Maruti,0.05405405405405405,-0.1332750198666852,4,1,1,0,18
3634,Honda Amaze E i-Vtech,8,450000.0,84000,Petrol,Direct Owner,Manual,Second Owner,Honda,0.038288288288288286,0.2955531407160608,4,1,1,2,9
3635,Toyota Innova 2.5 VX (Diesel) 8 Seater,9,1312500.0,74000,Diesel,Direct Owner,Manual,First Owner,Toyota,0.11599099099099097,0.08113906042468783,1,1,1,0,26
3636,Tata Zest Quadrajet 1.3 75PS XE,8,375000.0,144000,Diesel,Broker,Manual,First Owner,Tata,0.03153153153153153,1.582037622464299,1,0,1,0,25
3637,Fiat Grande Punto EVO 1.3 Active,9,325000.0,54000,Diesel,Direct Owner,Manual,First Owner,Fiat,0.027027027027027025,-0.3476891001580582,1,1,1,0,6
3638,Nissan Micra XL,12,343750.0,44000,Petrol,Direct Owner,Manual,Second Owner,Nissan,0.028716216216216214,-0.5621031804494312,4,1,1,2,21
3639,Mahindra Scorpio S4 4WD,8,750000.0,64000,Diesel,Direct Owner,Manual,First Owner,Mahindra,0.0653153153153153,-0.1332750198666852,1,1,1,0,17
3640,Tata Tiago 1.2 Revotron XTA,5,532500.0,19000,Petrol,Direct Owner,Automatic,First Owner,Tata,0.04572072072072072,-1.0981383811778638,4,1,0,0,25
3641,Tata Manza Aura (ABS) Quadrajet BS IV,11,368750.0,84000,Diesel,Direct Owner,Manual,Second Owner,Tata,0.030968468468468468,0.2955531407160608,1,1,1,2,25
3642,Hyundai EON Era Plus,8,368750.0,25000,Petrol,Broker,Manual,Second Owner,Hyundai,0.030968468468468468,-0.96948993300304,4,0,1,2,10
3643,Hyundai Grand i10 Magna AT,6,650000.0,14510,Petrol,Broker,Automatic,First Owner,Hyundai,0.05630630630630631,-1.1944103032286901,4,0,0,0,10
3644,Maruti Wagon R VXI BSII,17,93750.0,84000,Petrol,Direct Owner,Manual,Second Owner,Maruti,0.006193693693693693,0.2955531407160608,4,1,1,2,18
3645,Tata Nano Lx,13,50000.0,94000,Petrol,Direct Owner,Manual,First Owner,Tata,0.0022522522522522522,0.5099672210074339,4,1,1,0,25
3646,Maruti Ciaz ZDi SHVS,7,856250.0,64000,Diesel,Direct Owner,Manual,First Owner,Maruti,0.07488738738738737,-0.1332750198666852,1,1,1,0,18
3647,Hyundai Xcent 1.2 Kappa SX,7,562500.0,39000,Petrol,Direct Owner,Manual,Second Owner,Hyundai,0.04842342342342342,-0.6693102205951177,4,1,1,2,10
3648,Chevrolet Tavera Neo 3 10 Seats BSIV,16,200000.0,124000,Diesel,Direct Owner,Manual,Third Owner,Chevrolet,0.015765765765765764,1.153209461881553,1,1,1,4,3
3649,Hyundai EON D Lite,7,343750.0,29000,Petrol,Direct Owner,Manual,First Owner,Hyundai,0.028716216216216214,-0.8837243008864907,4,1,1,0,10
3651,Hyundai i20 Asta 1.4 CRDi,8,662500.0,81000,Diesel,Direct Owner,Manual,Second Owner,Hyundai,0.05743243243243243,0.23122891662864895,1,1,1,2,10
3652,Maruti Omni MPI STD BSIV,5,250000.0,14000,Petrol,Direct Owner,Manual,First Owner,Maruti,0.020270270270270268,-1.2053454213235502,4,1,1,0,18
